"","Abiotrophia","Acidaminococcus","Acinetobacter","Actinobacillus","Actinomyces","Adlercreutzia","Aerococcus","Aeromonas","Aggregatibacter","Akkermansia","Alistipes","Alloprevotella","Alloscardovia","Anaerococcus","Anaeroglobus","Anaerostipes","Anaerotruncus","Atopobium","Bacillus","Bacteroides","Barnesiella","Bifidobacterium","Bilophila","Blautia","Bulleidia","Butyricicoccus","Butyricimonas","Butyrivibrio","Campylobacter","Capnocytophaga","Cardiobacterium","Catenibacterium","Centipeda","Cetobacterium","Citrobacter","Clostridium","Collinsella","Comamonas","Coprobacillus","Coprobacter","Coprococcus","Corynebacterium","Cronobacter","Cryptobacterium","Desulfovibrio","Dialister","Dorea","Dysgonomonas","Eggerthella","Eggerthia","Eikenella","Enterobacter","Enterococcus","Escherichia","Eubacterium","Faecalibacterium","Flavonifractor","Fretibacterium","Fusobacterium","Gardnerella","Gemella","Gordonibacter","Granulicatella","Haemophilus","Holdemania","Kingella","Klebsiella","Kosakonia","Lachnoanaerobaculum","Lactobacillus","Lactococcus","Lautropia","Leptotrichia","Leuconostoc","Megamonas","Megasphaera","Methanobrevibacter","Methanosphaera","Mitsuokella","Morganella","Mycoplasma","Neisseria","Odoribacter","Olsenella","Oribacterium","Oscillibacter","Oxalobacter","Pantoea","Parabacteroides","Paraprevotella","Parascardovia","Parasutterella","Parvimonas","Pectobacterium","Pediococcus","Peptoniphilus","Peptostreptococcus","Phascolarctobacterium","Plesiomonas","Porphyromonas","Prevotella","Propionibacterium","Proteus","Providencia","Pseudoflavonifractor","Pseudomonas","Pusillimonas","Pyramidobacter","Ralstonia","Raoultella","Roseburia","Rothia","Ruminococcus","Saccharopolyspora","Scardovia","Selenomonas","Serratia","Shewanella","Shigella","Shuttleworthia","Slackia","Solobacterium","Staphylococcus","Stomatobaculum","Streptococcus","Subdoligranulum","Succinatimonas","Sutterella","Tannerella","Treponema","Turicibacter","unclassified","Veillonella","Weissella"
"ERR527215",0,0,0,0,0,0,0,0,0.00289,0,0,0,0,0,0,0.0023,0,0,0,79.33307,0,0.25317,0,1.90105,0,0.05147,0,0,0,0,0,0,0,0,0,2.074,0,0,0.00521,0,0.14153,0,0,0,0,0.04846,0.19231,0,0.05619,0,0,0,0,0.05645,0.05127,7.76206,0,0,0.82338,0,0,0,0,0.96963,0,0,0.00335,0,0,0.19901,0,0,0,0,0,0.01652,0,0,0,0,0,0,0,0,0,0,0,0,1.31126,0,0,0,0,0,0,0,0,0,0,0,0.00697,0,0,0,0,0,0,0,0,0,0.32441,0,0,0,0,0.00181,0,0,0,0,0,0,0,0,0.23766,0,0,0,0,0,0,1.90024999999997,2.27432,0
"ERR527216",0,0,0,0.02833,0.05803,0,0,0,0,0,0.00535,0,0,0,0,0,0,0.02316,0,0.13637,0,0,0,0.0056,0,0,0,0,0.07202,0.00582,0,0,0,0,0,0.02831,0,0,0,0,0,0.05631,0,0,0,0.01314,0,0,0,0,0.0087,0,0,0.00446,0.00899,0.01534,0,0,0.01665,0,0.02168,0,0.00337,4.2039,0,0,1.38733,0,0,3.81382,0,0,0.47582,0.0023,0,0.67868,0,0,0,0,0,0,0,0,0.0047,0,0,0,0.00098,0,0,0,0,0,0,0,0,0,0,0,16.38489,0,0,0,0,0,0,0,0,0,0.00204,0.1135,0.00055,0,0.08072,0,0,0,0,0.00051,0,0.00153,0,0.05312,20.21745,0,0,0,0,0,0,0.30247999999996,51.71243,0.05162
"ERR527217",0,0,0,0,0,0,0,0,0,0,1.69641,0,0,0,0,0.35811,0,0,0,17.18847,0.69951,0.09084,0.08035,0.90355,0,0,0,0,0,0,0,0,0,0,0,0.22794,0,0,0.19098,0.11523,0.07305,0,0,0,0,0,0.13942,0,0,0,0,0,0,0.00964,9.0491,9.15541,0.01631,0,0.00929,0,0,0,0,0.14589,0,0,0,0,0,0.01274,0,0,0,0,0,0,0,0,0,0,0,0,0.90188,0,0,0,0,0,3.26063,0.62915,0,0,0,0,0,0,0,0,0,0,41.01417,0,0,0,0,0,0,0,0,0,5.17682,0,1.46488,0,0,0,0,0,0,0,0,0,0,0,0.10606,5.92356,0,0.72771,0,0,0,0.593420000000023,0.03948,0
"ERR527218",0,0.00201,0,0,0,0,0,0,0.01537,0,0.48024,0,0,0,0,0.0077,0,0,0,8.21239,0,0.05204,0.0566,0.14127,0,0,0,0.00033,0,0,0,0,0,0,0,0.03895,0.04184,0,0,0,0.03505,0,0,0,0,0.0987,0.03494,0,0.00501,0,0,0.00127,0,0.05818,9.63441,6.59864,0,0,0,0,0,0,0,0.53706,0.01803,0,0.6771,0,0,0.05922,0,0,0,0,0,0.00298,0,0,0,0,0,0,0,0,0,0.30882,0,0,0.83437,0,0,0,0,0,0,0,0,0.00018,0,0,63.18659,0,0,0,0,0,0,0.06061,0,0,1.31419,0,1.17931,0,0,0,0,0,0,0,0,0,0,0,0.35819,0.30789,0,0,0,0,0,5.28201000000003,0.35851,0
"ERR528291",0,0,0,0,0,0,0,0,0,0,0.87863,0,0,0,0,0,0,0,0,78.37642,0,0,0,2.54251,0,0,0,0,0,0,0,0,0,0,0,1.86733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.98829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8834,0,0,0,1.03373000000001,0.2171,0
"ERR528292",0,0,0,0,0,0,0,0,0,0,3.85262,0,0,0,0,0,0,0,0,74.0467,0,0.00225,0.35375,4.05061,0,0,0,0,0,0,0,0,0,0,0,3.22228,0.05105,0,0.08114,0,0,0,0,0,0.06833,0,0,0,0.05113,0,0,0.09826,0,0,0.01637,0.64664,0.00584,0,3.2998,0,0,0,0,0.14503,0.02203,0,0,0,0,0.01381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2521,0,0,2.72713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95056,0,0.05764,0,0,0,0,0,0,0,0,0,0,0,0.26514,0.05323,0,1.79505,0,0,0,1.10056999999995,0.77094,0
"ERR528293",0,0,0,0,0,0,0,0,0,0,0.09111,0,0,0,0,3.08732,0,0,0,1.9563,0,0,0,19.11979,0,0,0,0,0.07406,0,0,0,0,0,0,34.74206,0,0,3.84392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87167,1.69437,0.01652,0.16148,0,0,0,0,0,0,0,0.29426,0,0,0,0,0,0.15582,0,0,0,0,0,0.03797,0,0,0,0,0,0,0,0,0,0,0,0,0.05975,0,0,0,0,0,0,0,0,0,0,0,3.11999,0,0,0,0,0,0,0,0,0,0.0841,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49571,0.31794,0,0,0,0,0,23.19752,3.57834,0
"ERR528294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97685,0,0,0,0.16604,0,0,0,17.35275,0,0,0,0,0.11894,0,0,0,0,0,0,36.07338,0,0,4.28877,0,0,0,0,0,0,0,0.01002,0,0,0,0.04417,0,1.10555,2.4522,0.00284,0.03796,0,0,0,0,0,0,0,0.00279,0,0,0.1845,0,0,0.17494,0,0,0,0,0.04084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2818,0,0,0,0,0,0,0,0,0,0.03138,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08855,0.4885,0,0,0,0,0,27.75441,1.32282,0
"ERR528295",0,0,0,0,0,0,0,0,0,0.03018,5.61462,0,0,0,0,0,0,0,0,15.77195,3.29633,0.03042,0.01077,0.09455,0,0,0,0,0,0,0,0.04293,0,0,0,0.01106,0.03505,0,0,0.02059,1.76204,0,0,0,0.07279,0,0.92996,0,0,0,0,0.02868,0,0.26128,9.29268,2.09317,0,0,0,0,0,0,0,1.09007,0,0,0,0,0,0.0095,0.00441,0,0,0,0,0,1.37418,0,0.01616,0,0,0,1.73305,0,0,0.26138,0.00519,0,1.06493,0.54221,0,0.00238,0,0,0,0,0,12.77384,0,0,27.50326,0,0,0,0,0,0,0,0,0,9.36919,0,0.23883,0,0,0,0,0,0,0,0,0,0,0,0.2596,1.21345,0,0,0,0,0,1.18197000000002,1.95735,0
"ERR528296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
"ERR528297",0,0,0,0.1044,0,0,0,0,0.03333,0,0.08165,0.00962,0,0,0,0,0,0,0,3.79964,0,0,0,0.56448,0,0,0,0,0.11397,0,0,0,0,0,0,1.79354,0.07919,0,0.00903,0,0.02795,0,0,0,0,0.00416,0.42836,0,0,0,0,0.01751,0,0.07175,3.47473,2.33169,0,0,4.80311,0,0,0,0.00683,2.8955,0,0,0.08934,0,0,1.21073,0,0,0.03554,0,0.45322,0.93094,0,0,0,0,0,0,0.02597,0,0,0,0,0,0.17312,0.01083,0,0,0,0,0,0,0.00194,0.80215,0,0,42.46463,0,0,0,0,0,0,0,0,0,0.24619,0,0.00505,0,0,0,0,0,0,0,0,0,0,0,8.04918,0.18982,0,0.01359,0,0,0,2.00341000000004,22.45786,0.18605
"ERR528298",0,0,0,0.17561,0,0,0,0,0.0818,0,0.13662,0,0,0,0,0,0,0,0,6.08415,0,0,0,0.46168,0,0,0,0,0.09297,0,0,0,0,0,0,1.04,0.12104,0,0,0,0,0,0,0,0,0.01321,0.78233,0,0,0,0,0.13303,0,0.52799,2.80976,3.89898,0,0,3.01519,0,0,0,0.01024,3.13786,0,0,0.16501,0,0,0.80187,0,0,0.00298,0,0.36528,1.13654,0,0,0,0,0,0.03078,0,0,0,0,0,0,0.30535,0.02536,0,0,0,0,0,0,0,0.87,0,0,45.44887,0,0,0,0,0,0,0,0,0,0.45644,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84659,0.20906,0,0.05795,0,0,0,1.95987000000002,18.60847,0.18712
"ERR528299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.72983,0,0.20493,0,0.92245,0,0,0,0,0,0,0,0,0,0,0,0.05636,0,0,0,0,0.30399,0,0,0,0,1.33549,0.5507,0,0,0,0,0,0,0.23188,11.18433,1.34956,0.02535,0,0,0,0,0,0,0,0,0,0.19546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7826,0,0,34.50833,0,0,0.60807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55479,0,6.35121,0,0,0,0,0,0,0,0,0,0,0,0.78017,0.46743,0,0,0,0,0,2.05691000000002,1.80016,0
"ERR528300",0,0.01063,0,0,0,0.05661,0,0,0,0,0,0,0,0,0,0.00775,0,0,0,23.19676,0,0.65874,0,0.75511,0,0,0,0,0,0,0,0,0,0,0,0.46552,0.1587,0,0,0,0.2278,0,0,0,0,1.48692,0.18499,0,0.00598,0,0,0,0,0.28225,7.94208,2.15236,0.0996,0,0,0,0,0.00057,0,0.00752,0.06258,0,0.44811,0,0,0.03078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10502,0.06379,0,25.86317,0,0,0.45208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48771,0,4.80067,0,0,0,0,0,0,0,0,0,0,0,0.46075,1.1533,0,0,0,0,0,24.30597,1.06618,0
"ERR528301",0,0,0,0.08372,0,0,0,0,0.13499,0,0,0,0,0,0,0,0,0,0,27.72492,0,0,0,6.99905,0,0,0,0,0.00666,0,0,0,0,0,0,1.4534,0,0,0.81548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.97551,0.16652,0.02034,0,0,0.18664,0,0,0,0,5.73262,0,0,20.09454,0,0,0,0,0,0.00482,0,0,0.40394,0,0,0,0,0,0.1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08723,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93231,0,0,0,0,0,0,5.26626,14.80615,0
"ERR528302",0,0,0,0.09854,0,0,0,0,0.15966,0,0,0,0,0,0,0,0,0,0,25.98518,0,0,0,6.11616,0,0,0,0,0.00875,0,0,0,0,0,0,1.73172,0,0,0.67597,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00711,17.60337,0,0.00273,0,0,0.15102,0,0,0,0,5.0963,0,0,24.28495,0,0,0,0,0,0.01418,0,0.00482,0.41211,0,0,0,0,0,0.20021,0,0,0,0,0,0,0.00653,0,0,0,0,0,0,0,0,0,0,0,0.0292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99205,0,0,0,0,0,0,2.87927000000001,13.54017,0
"ERR528303",0.00244,0,0,0,0.11848,0,0,0,0,0,0.02718,0,1.31914,0,0,0.03664,0,0.02036,0,9.75335,0,0.17664,0,5.57853,0,0,0,0,0.02672,0,0,0,0,0,0.00423,4.18693,0,0,0.43921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05239,0,2.52108,0,0,0.07472,0,0.01783,0,0.19082,1.24342,0.00147,0,0,0,0,6.54425,0,0.00314,0.11932,0,0,0.55816,0,0,0,0,0,0.06118,0,0,0,0,0,0,2.06139,0,0,0,0,0,0,0,0,0,0,0,0.14294,0,0,0,0,0,0,0,0,0,0,0.03395,0,0,0,0,0,0,0,0.00132,0,0.02253,0,0.13767,32.78871,0.02589,0,0,0,0,0,0.877439999999936,30.83053,0
"ERR528304",0,0,0,0,0,0,0,0,0.06578,0,0,0,0,0,0,0.01395,0,0,0,87.07515,0,0,0,1.02943,0,0,0,0,0,0,0,0,0,0,0,3.19276,0,0,0.51871,0,0,0,0,0,0,0,0.08715,0,0,0,0,0.09108,0,1.42548,0,0.30864,0,0,0.26063,0,0,0,0,0.29066,0,0,0.15368,0,0,0,0,0,0,0,0,0,0,0,0,0.02524,0,0,0,0,0,0,0,0,3.29054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00678,0,0,0,0,0,0,0,0,0,0,0,0,0.14122,0,0,0,0,0,0,1.68189000000001,0.34123,0
"ERR528305",0,0,0,0.09399,0,0,0,0,0.40031,0,0.03671,0,0,0,0,0.08192,0,0,0,17.61177,0,0,0,1.14733,0.08942,0,0,0,0,0,0,0,0,0,0,0.55667,0,0,1.06031,0,0,0,0,0,0,0.71844,0.06149,0,0,0,0,0,0,1.96455,1.55979,0.97764,0,0.09548,41.88906,0,0,0,0,2.94999,0,0,0.39595,0,0,0,0,0,0.0987,0,23.42806,0,0,0,0,0,0,0.26637,0,0,0,0,0,0,0.26754,0,0,0,0,0,0,0,0.00294,0,0,0.23289,0.44466,0,0,0,0,0,0,0,0,0,0.1841,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17318,0.34584,0,0,0.17903,0.99425,0,0.804870000000022,0.88675,0
"ERR528306",0,0,0,0.13876,0,0,0,0,1.6895,0,0,0,0,0,0,0.0267,0,0,0,5.80773,0,0.02005,0,2.0743,0,0,0,0,0,0,0,0,0,0,0,0.4818,0,0,2.84828,0,0,0,0,0,0,0,0.02897,0,0,0,0,0,0,4.19745,0,0.12585,0,0,17.9515,0,0,0,0,4.55649,0,0,2.00228,0,0,0,0,0,0,0,54.24706,0,0,0,0,0,0,0.06318,0,0,0,0,0,0,0.00482,0,0,0,0,0,0,0,0,0,0,0,0.15727,0,0,0,0,0,0,0,0,0,0.0032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43727,0,0,0,0,0,0,0.884319999999988,2.25322,0
"ERR528307",0,0,0,1.22412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00305,0,0,0,2.40666,0,0,0,0,0.53954,0,0,0,0,0,0,3.69091,0,0,0.35222,0,0,0,0,0,0,0,0.17906,0,0,0,0,0,0,0.44341,1.80967,0,0.00787,0,1.02835,0,0.06482,0,0.1699,32.75994,0,0,0,0,0,0,0,0,0.06596,0,0,0.99506,0,0,0,0,0,1.23353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.96438,0.20729,0,0,0,0,0,0,0,0,0,0,0,0,6.09076,0.32731,0,0,0,0,0,0.866409999999988,17.56978,0
"ERR528308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37675,0,0,0,48.92024,0,4.60448,0,0.5617,0,0,0,0,0,0,0,0,0,0,0.55001,0,0,0,0,0,0,0,0,0,0,0,0.09737,0,0,0,0,0,0,0.20658,1.18629,20.64594,0,0,0,0,0,0,0,1.85971,0,0,4.64869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.72453,0,0.26989,0,0,0,0,0,0,0,0,0,0,0,0.07813,0,0,0,0,0,0.22406,0.102859999999993,0.83568,0
"ERR528309",0,0,0,0,0,0,0,0,0,0,0.34686,0,0,0,0,0.91362,0,0,0,40.70647,0,3.40222,0,0.2742,0,0,0,0,0,0,0,0,0,0,0.38874,0,0,0,0,0,0,0,0,0,0,0,0.51329,0,0,0,0,0,0,0.38882,3.23992,18.30682,0,0,0,0,0,0,0,2.71147,0.09575,0,3.68045,0,0,0,0,0,0,0,0.4148,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.43777,0,0.98211,0,0,0,0,0,0,0,0,0,0,0,0.15711,1.27366,0,0,0,0,0.25913,0.183140000000009,0.82744,0
"ERR528310",0,0.01655,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6525,0,0.02746,0,49.03276,0,0.94402,0,3.34649,0,0,0,0,0,0,0,0,0,0,0,3.19578,0,0,0.35111,0,0,0,0,0,0,0.05996,0,0,0,0,0,0.13401,0,2.68427,0.05029,0.26021,0,0,4.01109,0,0,0,0.04179,1.19791,0,0,4.3278,0,0,9.50848,0,0,0.05462,0,0,0.50087,0,0,0,0,0,0.22565,0.02591,0,0,0,0,0,3.92476,0,0,0,0,0,0,0,0,0,0,0,0.11332,0,0,0,0,0,0,0,0,0,0,0.0288,0,0,0,0,0,0,0,0.17771,0,0,0,0.01983,4.44038,0.05558,0,0,0,0,0,1.12298999999996,8.70327,0.76383
"ERR528311",0,0.10173,0,0.02633,0,0,0,0,0,0.04001,6.51907,0,0,0,0,0,0,0,0,29.83369,1.8768,1.13663,0.06534,1.15001,0,0,0,2.80837,0,0,0,0,0,0,0,0.10413,0,0,0,0,0.28511,0,0,0,0,0.90264,0.2028,0,0,0,0,0,0,0.56353,29.05778,4.62788,0,0,0.1903,0,0,0,0,0.94318,0,0,0,0,0,1.03582,0,0,0,0,1.90828,0.78338,0,0,0,0,0,0,0.69981,0,0,0,0,0,1.77455,0.22195,0,0,0,0,0,0,0,0,0,0,3.22763,0,0,0,0,0,0,0,0,0,4.90947,0,0.72307,0,0,0,0,0,0,0,0,0,0.28661,0,0.27384,0.45875,0,0.26991,0,0,0,2.43359999999998,0.558,0
"ERR528312",0,0,0,0,0,0,0,0,0,46.59264,0.15294,0,0,0,0,1.04465,0,0.02994,0,0.68778,0,0,0,10.98081,0,0.04431,0,0,0,0,0,0,0,0,0,30.30721,0,0,0.23997,0,0,0,0,0,0,0,0.10916,0,0.16311,0,0,0,0.00372,0.05564,0.09393,0.10567,0,0,0,0.02912,0.00694,0,0.01861,0,0,0,0,0,0,0.67152,0,0,0,0,0,0,0,0,0,0,0,0,0.01447,0,0,0,0,0,0.04226,0.00991,0,0,0,0,0,0,0,0,0,0,0.82412,0,0,0,0,0,0,0,0,0,4.89026,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10235,0.05257,0,0,0,0,0,1.41695999999997,0.30943,0
"ERR528313",0,0,0,0,0,0,0,0,0,1.97643,3.54755,0,0,0,0,0,0,0,0,66.40997,0,0.16253,0.00552,1.05154,0,0,0,0,0,0,0,0,0,0,0,0.09123,0,0,0.08484,0,0.58013,0,0,0,0,0,0.08499,0,0,0,0,0,0,2.81353,0.16849,0.67596,0,0,0,0,0,0,0.00375,0.02755,0.00628,0,0,0,0,0.31522,0,0,0,0,0,0,0,0,0,0,0,0,2.85953,0,0,0,0,0,6.03648,0.8337,0,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90824,0,1.24018,0,0,0,0,0,0,0,0,0,0,0,2.29878,3.52969,0,1.2696,0,0,0,0.487489999999994,0.5265,0
"ERR528314",0,0,0,0,0,0,0,0,0,0,0.23945,0,0,0,0,0.01034,0,0,0,50.25464,0,0,0.15026,1.86002,0,0,0,0,0,0,0,0,0,0,0,0.36747,0.07728,0,0.06548,0.02598,0.05853,0,0,0,0,0,0.23396,0,0.01097,0,0,0.7185,0,2.90272,8.06334,7.00133,0.00334,0,0.08184,0,0,0,0,0.12397,0,0,0.23049,0,0,0,0,0,0,0,1.16918,0,0,0,0,0,0,0,0.59145,0,0,0.04832,0,0,5.09146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00081,0,0,7.85367,0,5.89266,0,0,0,0,0,0,0,0,0,0,0,0.04575,4.78737,0,0,0,0,0,1.82500999999999,0.21441,0
"ERR528315",0,0,0,0,0,0,0,0,0.06803,0.19379,0.03539,0,0,0,0,0.02882,0,0,0,24.66788,0,0.74923,0,0.34743,0,0,0,0,0,0,0,0,0,0,0.00954,0.25241,0,0,0.16392,0,0,0,0,0,0,0,0.05383,0,0,0,0,0,0,0.12382,0.27089,5.5817,0,0,0.16696,0,0,0,0,1.45557,0,0,0.83394,0,0,0,0,0,0,0,2.67116,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0158,0,0,0,0,0,0,0,0,0,0,0,49.61821,0,0,0,0,0,0,0,0,0,7.60814,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16916,0,0,0,0,0,0,0.211889999999997,1.70249,0
"ERR528316",0,0,0,0,0,0,0,0,0,0.31915,0,0,0,0,0,0,0,0,0,22.79583,0,0.74,0,0.38753,0,0,0,0,0,0,0,0,0,0,0,0.14352,0,0,0.06399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29064,0.12827,6.44208,0,0,0.0664,0,0,0,0,1.53286,0,0,0.81857,0,0,0,0,0,0,0,2.08784,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01757,0,0,0,0,0,0,0,0,0,0,0,51.92398,0,0,0,0,0,0,0,0,0,6.89559,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20119,0,0,0,0,0,0,0.0420600000000206,2.10293,0
"ERR528317",0,0,0,0,0,0,0,0,0,0.31784,0.02218,0,0,0,0,0,0,0,0,24.63254,0,0.68708,0,0.17762,0,0,0,0,0,0,0,0,0,0,0,0.12582,0,0,0,0,0,0,0,0,0,0,0.30266,0,0,0,0,0,0,1.35992,0.75333,6.20861,0,0,0,0,0,0,0,0.83216,0,0,0.13017,0,0,0,0,0,0,0,1.23767,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97657,0,0,0,0,0,0,0,0,0,0,0,52.17198,0,0,0,0,0,0,0,0,0,4.66085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15927,0.514,0,0,0,0,0,-1.0000000017385e-05,2.72974,0
"ERR528318",0,0,0,0,0,0,0,0,0,0,15.92372,0,0,0,0.53003,0,0,0.10065,0,28.76106,0,0,0.97046,6.45062,0,0,0,0,0,0,0,0,0,0,1.51165,1.60707,0,0,0,0,0,0,0,0,0,0.52594,0,0,0,0,0,0.5176,0,0.51166,0,19.11124,0,0,0,0,0,0,0,0.4031,0,0,0.24603,0,0,0,0,0,0,1.31256,0,0.02839,0,0,0,0,0,0,0.4585,0,0,0.01595,0,0,1.00338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1001,0,0,2.63826,0.17459,3.54026,0,0,0,0,0,0,0,0,0,0,0,4.30757,1.71756,0,0,0,0,0,0.367519999999971,6.115,0.04953
"ERR528319",0,0,0,0,0,0,0,0,0,0,13.69636,0,0.12074,0,0.74994,0,0.03735,0.25089,0,30.45683,0,0,0.70325,5.41127,0,0,0,0,0,0,0,0,0,0,1.52795,1.44377,0.02492,0,0,0,0.01458,0,0,0,0.07695,0.58449,0.01816,0,0,0,0,0.58511,0.10459,0.12904,0.00598,16.45278,0,0,0.10103,0,0,0,0,0.56048,0,0,0.50757,0,0,0,0,0,0,2.05979,0,0.14096,0,0,0,0,0,0,2.9187,0,0,0.0306,0,0,1.14336,0,0,0,0.06191,0,0,0,0.0532,0,0,0,0.03368,0,0,0,0,0,0,0.95957,0,0,3.12659,0.18104,3.47617,0,0,0,0,0,0,0,0,0,0,0,4.7763,1.46313,0,0,0,0,0,0.162559999999999,5.69692,0.15149
"ERR528320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.94995,0,0,0,3.13227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54363,0,0,0,0,0,0,0,3.01446,1.02728,0,0,0,0,0,0,0,0,0,0,4.70219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62685,0,0,0,0,0,0,0,0,0,0,0,69.82016,0,0,0,0,0,0,0,0,0,2.0691,0,1.5949,0,0,0,0,0,0,0,0,0,0,0,0,0.14025,0,0.37895,0,0,0,9.99999998896328e-06,0,0
"ERR528321",0,0,0,0,0,0,0,0,0,0,0.04013,0,0,0,0,0,0,0,0,12.85182,0,0.00748,0.04136,2.97945,0,0,0,0,0,0,0,0,0,0,0,0,0.05009,0,0,0.04289,0.06603,0,0,0,0,0,0.09342,0,0,0,0,0,0,0.26983,2.84309,1.38899,0,0,0,0,0,0,0,0.19398,0,0,5.52383,0,0,0,0,0,0,0,0.00549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91014,0,0,0,0,0,0,0,0,0,0,0,65.04936,0,0,0,0,0,0,0,0,0,1.18573,0,1.8206,0,0,0,0,0,0,0,0,0,0,0,0.07072,0.25739,0,0.74818,0,0,0,3.53356000000001,0.02644,0
"ERR528322",0,0,0,0,0,0,0,0,0,0,0.20539,0,0,0,0,0.18487,0,0,0,77.2201,0.07995,0.19811,0.03403,0.48435,0,0,0,0,0,0,0,0,0,0,0.02195,0.75873,0.04515,0,0,0,0.01055,0,0,0,0,0.13434,0.02023,0,0,0,0,0,0,2.56882,0.96213,1.80986,0.08339,0,0.42918,0,0,0,0,0.00526,0,0,2.99062,0,0,0,0,0,0,0,0.77795,0.04683,0,0,0,0,0,0,0.02329,0,0,0.05929,0,0,1.59288,0,0,0.01691,0,0,0,0,0,0.44153,0,0,1.08384,0,0,0,0,0,0,0,0,0,3.87457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01952,0.06977,0,0.15937,0,0,0,0.871939999999981,2.7153,0
